Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDataQuality,TotalMinutesAsleep,TotalTimeInBed,SleepEfficiency,SleepDataQuality,WeightKg,WeightPounds,BodyFatPercentage,BMI,WeightDataQuality,IsManualReport,RestingHeartRate,MaxHeartRate,HR_Samples,ValidSamples,HourlyStepsTotal,HourlyCaloriesTotal,TotalIntensitySum,AverageIntensityAvg,PercentVeryActive,OverallDataQuality
4020332650,2016-04-20,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-21,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-22,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-23,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-24,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-25,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-26,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-27,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-28,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-29,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-30,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-05-01,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-05-02,475,0.340000003576279,0,11,31,1350,2207,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465,NULL,53,0.03680554166666667,0.0,High
4020332650,2016-05-03,4496,3.22000002861023,0,0,174,950,2828,Complete,322,332,97.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4465,NULL,174,0.12083329166666666,0.0,High
4020332650,2016-05-04,10252,7.34999990463257,13,46,346,531,3879,Complete,478,536,89.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10194,NULL,477,0.33125,1.4,High
4020332650,2016-05-05,11728,8.43000030517578,38,42,196,916,3429,Complete,226,248,91.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11713,NULL,394,0.27361112499999996,3.2,High
4020332650,2016-05-06,4369,3.13000011444092,0,0,177,855,2704,Complete,385,408,94.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4357,NULL,177,0.12291666666666667,0.0,High
4020332650,2016-05-07,6132,4.40000009536743,0,0,184,1256,2975,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5005,NULL,184,0.12777775,0.0,High
4020332650,2016-05-08,5862,4.19999980926514,0,0,263,775,3089,Complete,364,402,90.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5812,NULL,263,0.18263887499999998,0.0,High
4020332650,2016-05-09,4556,3.26999998092651,3,5,173,1225,2785,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4556,NULL,192,0.13333329166666666,0.2,High
4020332650,2016-05-10,5546,3.98000001907349,0,0,206,774,2926,Complete,442,494,89.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5474,NULL,206,0.1430555,0.0,High
4020332650,2016-05-11,3689,2.65000009536743,2,8,134,1296,2645,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3663,NULL,156,0.10833329166666666,0.1,High
4020332650,2016-05-12,590,0.419999986886978,0,0,21,721,1120,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257,NULL,11,0.01527775,0.0,High
4057192912,2016-04-12,5394,4.03000020980835,0,0,164,1276,2286,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5394,NULL,164,0.11388883333333334,0.0,High
4057192912,2016-04-13,5974,4.46999979019165,0,0,160,1280,2306,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5974,NULL,160,0.11111116666666669,0.0,High
4057192912,2016-04-14,NULL,NULL,0,0,0,1440,1776,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4057192912,2016-04-15,3984,2.95000004768372,3,6,88,873,1527,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3937,NULL,107,0.1114583125,0.3,High
4319703577,2016-04-12,7753,5.19999980926514,0,0,0,1440,2115,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,High
4319703577,2016-04-13,8204,5.5,8,15,96,1234,2135,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3619,NULL,150,0.10416670833333334,0.6,High
4319703577,2016-04-14,10210,6.88000011444092,1,9,339,589,2302,Complete,535,557,96.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10210,NULL,360,0.2500000833333333,0.1,High
4319703577,2016-04-15,5664,3.79999995231628,0,0,228,752,1985,Complete,465,491,94.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5664,NULL,228,0.15833333333333333,0.0,High
4319703577,2016-04-16,4744,3.1800000667572,0,0,194,724,1884,Complete,506,522,96.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4744,NULL,194,0.13472225000000002,0.0,High
4319703577,2016-04-17,29,NULL,0,0,3,1363,1464,Complete,NULL,NULL,NULL,NULL,72.4000015258789,159.614681185927,25,27.4500007629395,"Weight/BMI Mismatch",True,NULL,NULL,NULL,NULL,29,NULL,3,0.0020833333333333333,0.0,Medium
4319703577,2016-04-18,2276,1.54999995231628,1,9,58,824,1632,Complete,515,551,93.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2229,NULL,79,0.054861166666666676,0.1,High
4319703577,2016-04-19,8925,5.98999977111816,0,0,311,604,2200,Complete,461,498,92.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8925,NULL,311,0.21597224999999998,0.0,High
4319703577,2016-04-20,8954,6.01000022888184,0,18,306,671,2220,Complete,523,543,96.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8915,NULL,342,0.23750004166666663,0.0,High
4319703577,2016-04-21,3702,2.48000001907349,0,0,34,1265,1792,Complete,NULL,65,NULL,Outlier,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,517,NULL,34,0.023611124999999997,0.0,Medium
4319703577,2016-04-22,4500,3.01999998092651,1,19,176,709,1886,Complete,533,550,96.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500,NULL,217,0.1506945,0.1,High
4319703577,2016-04-23,4935,3.30999994277954,0,0,233,546,1945,Complete,692,722,95.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4935,NULL,233,0.161805625,0.0,High
4319703577,2016-04-24,4081,2.74000000953674,1,5,191,692,1880,Complete,467,501,93.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4081,NULL,204,0.14166674999999998,0.1,High
4319703577,2016-04-25,9259,6.21000003814697,0,8,390,544,2314,Complete,488,506,96.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9259,NULL,406,0.28194437499999997,0.0,High
4319703577,2016-04-26,9899,6.6399998664856,8,21,288,649,2236,Complete,505,516,97.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9899,NULL,354,0.245833375,0.8,High
4319703577,2016-04-27,10780,7.23000001907349,6,47,300,680,2324,Complete,286,307,93.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10780,NULL,412,0.28611120833333326,0.6,High
4319703577,2016-04-28,10817,7.28000020980835,13,8,359,552,2367,Complete,497,522,95.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10810,NULL,414,0.28750004166666665,1.4,High
4319703577,2016-04-29,7990,5.3600001335144,6,18,289,624,2175,Complete,523,546,95.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7990,NULL,343,0.23819445833333333,0.6,High
4319703577,2016-04-30,8221,5.51999998092651,6,38,196,695,2092,Complete,490,516,95.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8221,NULL,290,0.20138887500000002,0.6,High
4319703577,2016-05-01,1251,0.839999973773956,0,0,67,836,1593,Complete,484,500,96.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,NULL,67,0.04652775,0.0,High
4319703577,2016-05-02,9261,6.23999977111816,0,11,344,585,2270,Complete,478,506,94.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9121,NULL,366,0.25416675000000005,0.0,High
4319703577,2016-05-03,9648,6.46999979019165,8,26,287,669,2235,Complete,474,512,92.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9648,NULL,363,0.25208337499999994,0.8,High
4319703577,2016-05-04,10429,7.01999998092651,8,13,313,1106,2282,Complete,NULL,NULL,NULL,NULL,72.3000030517578,159.394222287729,NULL,27.3799991607666,"Weight/BMI Mismatch",True,NULL,NULL,NULL,NULL,10429,NULL,363,0.25208337499999994,0.6,Medium
4319703577,2016-05-05,13658,9.48999977111816,27,34,328,957,2530,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13658,NULL,477,0.33125008333333333,2.0,High
4319703577,2016-05-06,9524,6.42000007629395,6,11,314,692,2266,Complete,450,491,91.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9426,NULL,354,0.24583333333333332,0.6,High
4319703577,2016-05-07,7937,5.32999992370605,3,28,279,586,2158,Complete,507,530,95.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7937,NULL,344,0.23888895833333332,0.3,High
4319703577,2016-05-08,3672,2.46000003814697,0,0,153,603,1792,Complete,602,638,94.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3672,NULL,153,0.10624995833333332,0.0,High
4319703577,2016-05-09,10378,6.96000003814697,2,14,374,490,2345,Complete,535,565,94.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10362,NULL,408,0.2833332083333333,0.2,High
4319703577,2016-05-10,9487,6.36999988555908,3,12,329,555,2260,Complete,487,517,94.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9487,NULL,362,0.2513889166666667,0.3,High
4319703577,2016-05-11,9129,6.13000011444092,3,18,311,574,2232,Complete,529,558,94.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9129,NULL,356,0.24722225,0.3,High
4319703577,2016-05-12,17,NULL,0,0,2,1440,257,Complete,302,321,94.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,2,0.0083335,0.0,High
4388161847,2016-04-12,10122,7.78000020980835,0,0,0,1440,2955,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,High
4388161847,2016-04-13,10993,8.44999980926514,1,14,150,1275,3092,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5938,NULL,181,0.12569445833333334,0.1,High
4388161847,2016-04-14,8863,6.82000017166138,10,35,219,945,2998,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8863,NULL,319,0.22152775000000002,0.8,High
4388161847,2016-04-15,8758,6.73000001907349,0,0,299,837,3066,Complete,499,526,94.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8758,NULL,299,0.20763900000000002,0.0,High
4388161847,2016-04-16,6580,5.05999994277954,6,9,253,609,3073,Complete,426,448,95.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6580,NULL,289,0.20069445833333333,0.7,High
4388161847,2016-04-17,4660,3.57999992370605,0,0,201,721,2572,Complete,619,641,96.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4660,NULL,201,0.13958345833333333,0.0,High
4388161847,2016-04-18,11009,9.10000038146973,27,8,239,1017,3274,Complete,99,104,95.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11009,NULL,336,0.23333337499999995,2.1,High
4388161847,2016-04-19,10181,7.82999992370605,20,16,249,704,3015,Complete,329,338,97.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10181,NULL,341,0.2368055416666667,2.0,High
4388161847,2016-04-20,10553,8.11999988555908,19,42,228,696,3083,Complete,421,451,93.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10553,NULL,369,0.25624991666666663,1.9,High
4388161847,2016-04-21,10055,7.73000001907349,7,12,272,853,3069,Complete,442,458,96.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10055,NULL,317,0.22013891666666666,0.6,High
4388161847,2016-04-22,12139,9.34000015258789,77,25,220,945,3544,Complete,82,85,96.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12139,NULL,501,0.3479167083333334,6.1,High
4388161847,2016-04-23,13236,10.1800003051758,58,5,215,749,3306,Complete,478,501,95.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7999,NULL,399,0.27708341666666664,5.6,High
4388161847,2016-04-24,10243,7.88000011444092,14,8,239,584,2885,Complete,552,595,92.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10243,NULL,297,0.20624995833333334,1.7,High
4388161847,2016-04-25,12961,9.97000026702881,11,31,301,1054,3288,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12961,NULL,396,0.2750000833333333,0.8,High
4388161847,2016-04-26,9461,7.28000020980835,14,23,224,673,2929,Complete,319,346,92.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9461,NULL,312,0.21666662499999997,1.5,High
4388161847,2016-04-27,11193,8.60999965667725,11,48,241,684,3074,Complete,439,500,87.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11193,NULL,370,0.2569445416666667,1.1,High
4388161847,2016-04-28,10074,7.75,19,9,234,878,2969,Complete,428,458,93.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10074,NULL,309,0.214583375,1.7,High
4388161847,2016-04-29,9232,7.09999990463257,13,16,236,1175,2979,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9232,NULL,307,0.21319441666666664,0.9,High
4388161847,2016-04-30,12533,9.64000034332275,14,43,300,537,3283,Complete,409,430,95.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12533,NULL,428,0.29722225,1.6,High
4388161847,2016-05-01,10255,7.8899998664856,12,15,241,579,2926,Complete,547,597,91.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10255,NULL,307,0.21319445833333336,1.4,High
4388161847,2016-05-02,10096,8.39999961853027,33,4,204,935,3147,Complete,368,376,97.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10096,NULL,311,0.21597225,2.8,High
4388161847,2016-05-03,12727,9.78999996185303,18,18,306,984,3290,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12727,NULL,396,0.275,1.4,High
4388161847,2016-05-04,12375,9.52000045776367,35,21,251,632,3162,Complete,390,414,94.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12375,NULL,398,0.2763888333333333,3.7,High
4388161847,2016-05-05,9603,7.38000011444092,12,39,199,896,2899,Complete,471,495,95.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9603,NULL,313,0.21736112500000002,1.0,High
4388161847,2016-05-06,13175,10.1300001144409,33,45,262,1100,3425,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13175,NULL,451,0.31319445833333326,2.3,High
4388161847,2016-05-07,22770,17.5400009155273,120,56,260,508,4022,Complete,472,496,95.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22770,NULL,732,0.508333375,12.7,High
4388161847,2016-05-08,17298,14.3800001144409,107,38,178,576,3934,Complete,529,541,97.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17298,NULL,575,0.3993055833333334,11.9,High
4388161847,2016-05-09,10218,7.8600001335144,6,19,258,1020,3013,Complete,62,65,95.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10218,NULL,314,0.21805558333333333,0.5,High
4388161847,2016-05-10,10299,7.92000007629395,13,14,267,648,3061,Complete,354,375,94.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10299,NULL,334,0.23194454166666667,1.4,High
4388161847,2016-05-11,10201,7.84000015258789,8,18,256,858,2954,Complete,469,494,94.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10201,NULL,316,0.21944445833333337,0.7,High
4388161847,2016-05-12,3369,2.58999991416931,0,0,108,825,1623,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3079,NULL,101,0.11222226666666667,0.0,High
4445114986,2016-04-12,3276,2.20000004768372,0,0,196,787,2113,Complete,429,457,93.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3276,NULL,196,0.13611108333333333,0.0,High
4445114986,2016-04-13,2961,1.99000000953674,0,0,194,840,2095,Complete,370,406,91.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2961,NULL,194,0.13472220833333332,0.0,High
4445114986,2016-04-14,3974,2.67000007629395,0,0,231,717,2194,Complete,441,492,89.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3974,NULL,231,0.16041670833333332,0.0,High
4445114986,2016-04-15,7198,4.82999992370605,0,0,350,711,2496,Complete,337,379,88.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7198,NULL,350,0.24305554166666665,0.0,High
4445114986,2016-04-16,3945,2.65000009536743,0,0,225,716,2180,Complete,462,499,92.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3945,NULL,225,0.15625004166666664,0.0,High
4445114986,2016-04-17,2268,1.51999998092651,0,0,114,1219,1933,Complete,98,107,91.6,Outlier,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2258,NULL,114,0.07916670833333332,0.0,Medium
4445114986,2016-04-18,6155,4.23999977111816,25,6,162,1247,2248,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6155,NULL,249,0.1729166666666667,1.7,High
4445114986,2016-04-19,2064,1.38999998569489,0,0,121,895,1954,Complete,388,424,91.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2064,NULL,121,0.08402770833333334,0.0,High
4445114986,2016-04-20,2072,1.38999998569489,0,0,137,841,1974,Complete,439,462,95.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2072,NULL,137,0.09513891666666668,0.0,High
4445114986,2016-04-21,3809,2.55999994277954,0,0,215,756,2150,Complete,436,469,93.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3789,NULL,215,0.14930558333333335,0.0,High
4445114986,2016-04-22,6831,4.57999992370605,0,0,317,706,2432,Complete,388,417,93.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6831,NULL,317,0.22013891666666666,0.0,High
4445114986,2016-04-23,4363,2.9300000667572,0,0,201,1239,2149,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4363,NULL,201,0.13958333333333334,0.0,High
4445114986,2016-04-24,5002,3.35999989509583,0,0,244,1196,2247,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5002,NULL,244,0.169444375,0.0,High
4445114986,2016-04-25,3385,2.26999998092651,0,0,179,916,2070,Complete,328,345,95.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3385,NULL,179,0.12430554166666667,0.0,High
4445114986,2016-04-26,6326,4.40999984741211,29,1,180,839,2291,Complete,353,391,90.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6326,NULL,269,0.18680554166666663,2.8,High
4445114986,2016-04-27,7243,5.03000020980835,32,1,194,839,2361,Complete,332,374,88.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7243,NULL,292,0.20277779166666665,3.0,High
4445114986,2016-04-28,4493,3.00999999046326,0,0,236,762,2203,Complete,419,442,94.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4493,NULL,236,0.163888875,0.0,High
4445114986,2016-04-29,4676,3.14000010490417,0,0,226,1106,2196,Complete,106,108,98.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4658,NULL,226,0.15694450000000001,0.0,High
4445114986,2016-04-30,6222,4.17999982833862,0,0,290,797,2363,Complete,322,353,91.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6222,NULL,290,0.2013889166666667,0.0,High
4445114986,2016-05-01,5232,3.50999999046326,0,0,240,741,2246,Complete,439,459,95.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5232,NULL,240,0.16666666666666666,0.0,High
4445114986,2016-05-02,6910,4.75,27,4,200,667,2336,Complete,502,542,92.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6910,NULL,289,0.20069441666666668,3.0,High
4445114986,2016-05-03,7502,5.17999982833862,30,2,233,725,2421,Complete,417,450,92.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7502,NULL,327,0.227083375,3.0,High
4445114986,2016-05-04,2923,1.96000003814697,0,0,180,897,2070,Complete,337,363,92.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2923,NULL,180,0.12500008333333332,0.0,High
4445114986,2016-05-05,3800,2.54999995231628,2,6,185,734,2120,Complete,462,513,90.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3800,NULL,203,0.14097225,0.2,High
4445114986,2016-05-06,4514,3.02999997138977,0,0,229,809,2211,Complete,374,402,93.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4514,NULL,229,0.15902791666666669,0.0,High
4445114986,2016-05-07,5183,3.58999991416931,26,4,108,866,2123,Complete,401,436,92.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5167,NULL,194,0.13472220833333332,2.6,High
4445114986,2016-05-08,7303,4.90000009536743,0,8,308,733,2423,Complete,361,391,92.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7303,NULL,324,0.22499995833333333,0.0,High
4445114986,2016-05-09,5275,3.53999996185303,0,0,266,641,2281,Complete,457,533,85.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5275,NULL,266,0.18472225,0.0,High
4445114986,2016-05-10,3915,2.63000011444092,0,0,231,783,2181,Complete,405,426,95.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3915,NULL,231,0.16041670833333332,0.0,High
4445114986,2016-05-11,9105,6.1100001335144,34,22,232,622,2499,Complete,499,530,94.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9105,NULL,378,0.26249991666666667,3.7,High
4445114986,2016-05-12,768,0.519999980926514,0,0,58,380,1212,Complete,483,501,96.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,687,NULL,51,0.05666673333333332,0.0,High
